location,age,sex,measure,metric,pathogen,antibiotic_class,counterfactual,infectious_syndrome,year,val,upper,lower
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1991,0.5122517,0.896926678,0.127576722
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1991,0.86873223,1.096979054,0.640485405
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1991,1.957557197,2.743765562,1.171348832
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1991,0.165818394,0.208211258,0.12342553
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2001,9.408243569,11.65648857,7.159998569
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2001,0.347969999,0.500197939,0.195742058
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2001,1.112625074,1.64549919,0.579750958
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Associated,All infectious syndromes,2001,1.462605526,2.370303346,0.554907706
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2001,2.180545649,2.569212072,1.791879225
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2001,7.48683419,8.90613695,6.06753143
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Associated,All infectious syndromes,2001,0.482561196,0.631593346,0.333529046
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1994,5109.09435,6711.424882,3506.763818
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,168.3043883,248.7941567,87.81461999
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,838.3048098,1039.699497,636.9101228
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1994,748.5009724,1256.201129,240.800816
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1994,1147.551232,1452.402942,842.6995214
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1994,2639.319066,3674.046446,1604.591685
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1994,228.896778,281.5843543,176.2092018
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1991,4617.156337,6156.033281,3078.279393
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1991,156.5246941,238.0547855,74.99460266
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1991,883.4146367,1110.625194,656.2040792
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1991,652.7597162,1142.94907,162.5703628
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1991,1107.021028,1397.874787,816.1672691
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1991,2494.505104,3496.366395,1492.643814
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1991,211.30153,265.3225392,157.2805207
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1995,5094.107583,6701.149694,3487.065472
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1995,170.0197489,252.3009468,87.73855096
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1995,818.9005532,1022.14029,615.6608169
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1995,779.6581104,1301.162434,258.1537871
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1995,1147.275982,1454.031924,840.5200397
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1995,2695.47352,3770.850359,1620.096682
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1995,232.4151087,288.316208,176.5140094
Global,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2000,3737.569376,4889.008772,2586.129981
Global,60 to 64,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2000,147.0408402,218.5419008,75.53977958
Global,60 to 64,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2000,535.327241,682.2861891,388.3682928
Global,60 to 64,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2000,657.2955681,1019.190042,295.4010938
Global,60 to 64,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2000,924.6421598,1175.670322,673.6139979
Global,60 to 64,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2000,2147.051088,3010.945754,1283.156422
Global,60 to 64,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2000,191.9486984,238.2686438,145.6287529
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2001,1.997323748,2.629085942,1.365561554
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2001,0.078040742,0.115926217,0.040155267
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2001,0.274095379,0.351158891,0.197031867
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2001,0.339666468,0.517213831,0.162119105
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2001,0.492818461,0.630557436,0.355079486
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2001,1.143297267,1.616842294,0.669752241
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2001,0.101921746,0.127909625,0.075933866
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1994,3.679726552,4.833774177,2.525678927
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.121217986,0.179189187,0.063246784
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.603772852,0.748823486,0.458722218
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1994,0.539093372,0.904754606,0.173432138
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1994,0.826501616,1.046065174,0.606938058
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1994,1.900918593,2.646161009,1.155676177
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.164858484,0.202805694,0.126911275
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1995,3.587186647,4.71883923,2.455534065
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1995,0.119725107,0.177666171,0.061784042
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1995,0.57665628,0.719774355,0.433538206
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1995,0.549022398,0.916257152,0.181787644
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1995,0.807892848,1.02390533,0.591880367
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1995,1.898108052,2.655370708,1.140845396
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1995,0.163662891,0.203027524,0.124298258
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1996,3.386965954,4.453980343,2.319951565
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1996,0.120758973,0.180482288,0.061035657
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1996,0.575892423,0.723559699,0.428225148
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1996,0.556168748,0.918551762,0.193785734
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1996,0.803111059,1.018022187,0.58819993
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1996,1.889695665,2.630785502,1.148605828
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1996,0.163004719,0.201526526,0.124482913
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1997,4954.258592,6476.150754,3432.36643
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1997,180.1000413,268.2695316,91.9305509
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1997,733.7079134,926.5012499,540.9145769
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1997,862.2255447,1404.737259,319.7138309
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1997,1157.280694,1471.601901,842.9594874
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1997,2768.99971,3874.952269,1663.047152
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1997,242.4656019,303.0007995,181.9304043
Global,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2006,4610.254544,5810.47154,3410.037548
Global,60 to 64,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2006,148.6302963,217.6923423,79.56825031
Global,60 to 64,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2006,510.2448589,643.7419164,376.7478014
Global,60 to 64,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2006,647.3077678,893.9168907,400.6986448
Global,60 to 64,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2006,1208.854328,1526.838919,890.8697379
Global,60 to 64,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2006,2204.261041,3031.447023,1377.075059
Global,60 to 64,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2006,206.6374444,254.3682935,158.9065953
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1996,4906.490649,6452.209204,3360.772094
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1996,174.9361459,261.4536643,88.41862749
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1996,834.260169,1048.176729,620.343609
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1996,805.6876856,1330.649818,280.7255527
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1996,1163.417924,1474.746546,852.0893023
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1996,2737.486658,3811.058228,1663.915088
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1996,236.1349783,291.9391661,180.3307904
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1997,3.370817344,4.406294278,2.33534041
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1997,0.12253788,0.182527329,0.06254843
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1997,0.499205949,0.630380192,0.368031705
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1997,0.586647783,0.955766161,0.217529406
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1997,0.787399722,1.001260052,0.573539392
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1997,1.883993756,2.636470438,1.131517073
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1997,0.164970649,0.206158062,0.123783236
Global,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2003,3855.112586,5019.905784,2690.319388
Global,60 to 64,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2003,150.2145416,225.0006326,75.42845057
Global,60 to 64,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2003,494.8632618,632.5517538,357.1747699
Global,60 to 64,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2003,617.9655072,911.0741968,324.8568175
Global,60 to 64,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2003,981.4449286,1249.47841,713.4114472
Global,60 to 64,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2003,2157.781144,3045.650432,1269.911857
Global,60 to 64,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2003,206.08674,256.3805242,155.7929557
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1998,5080.978695,6664.93577,3497.021619
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1998,181.5729887,269.6065878,93.5393895
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1998,734.6411712,929.8439612,539.4383813
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1998,880.8910451,1406.31302,355.4690703
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1998,1186.303907,1505.313559,867.2942556
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1998,2796.693085,3922.792985,1670.593185
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1998,238.6068297,296.7298436,180.4838158
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1998,3.414762154,4.479288695,2.350235613
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1998,0.122029358,0.181193905,0.062864811
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1998,0.493728673,0.624918182,0.362539164
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1998,0.592018503,0.945137692,0.238899315
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1998,0.797276653,1.011672766,0.582880539
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1998,1.879567358,2.636382837,1.12275188
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1998,0.160359966,0.199422572,0.12129736
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1999,3.275614144,4.259067946,2.292160343
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1999,0.120691673,0.175953038,0.065430308
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1999,0.474595929,0.59413524,0.355056618
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1999,0.581059877,0.902026068,0.260093686
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1999,0.771963361,0.97195925,0.571967471
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1999,1.861867649,2.588239993,1.135495305
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1999,0.157898517,0.195667318,0.120129716
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2000,4853.392926,6315.085425,3391.700428
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2000,187.1595751,280.4073752,93.91177502
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2000,669.8074553,856.2971398,483.3177707
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2000,884.4108069,1367.132236,401.6893778
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2000,1181.303279,1496.588161,866.0183978
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2000,2805.253839,3899.459106,1711.048573
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2000,235.4058081,292.4531441,178.3584721
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1999,4929.925103,6410.060849,3449.789357
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1999,181.6456036,264.8160811,98.47512613
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1999,714.2851018,894.1963565,534.3738471
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1999,874.5174335,1357.58388,391.4509874
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1999,1161.834509,1462.836005,860.8330137
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1999,2802.182326,3895.400604,1708.964048
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1999,237.6433331,294.4868288,180.7998374
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2001,3.182952762,4.09618128,2.269724244
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2001,0.12277538,0.182401009,0.063149751
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2001,0.419226983,0.529877953,0.308576014
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2001,0.562706928,0.851350874,0.274062982
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2001,0.776523025,0.977742518,0.575303531
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2001,1.832457739,2.529621335,1.135294144
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2001,0.152913483,0.188475714,0.117351252
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2001,4941.432805,6359.190999,3523.674612
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2001,190.6048678,283.1717579,98.03797774
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2001,650.8365416,822.6186484,479.0544348
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2001,873.5845866,1321.695121,425.4740519
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2001,1205.527269,1517.914125,893.1404126
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2001,2844.832288,3927.156569,1762.508006
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2001,237.3933125,292.6025434,182.1840816
Global,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2004,3942.299056,5208.949232,2675.648881
Global,60 to 64,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2004,148.9663629,225.1362008,72.79652502
Global,60 to 64,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2004,492.5278726,640.118106,344.9376391
Global,60 to 64,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2004,622.6007517,905.1011307,340.1003727
Global,60 to 64,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2004,992.3645337,1281.586807,703.1422603
Global,60 to 64,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2004,2156.678398,3097.880951,1215.475844
Global,60 to 64,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2004,206.9353075,260.7586334,153.1119817
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2002,3.2088062,4.149514239,2.268098162
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2002,0.121893456,0.180093097,0.063693815
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2002,0.406063254,0.51628675,0.295839759
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2002,0.545115271,0.804940475,0.285290066
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2002,0.785321703,0.994023684,0.576619721
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2002,1.808642966,2.50959827,1.107687663
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2002,0.155289608,0.192514627,0.118064589
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2000,3.181381082,4.1395151,2.223247065
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2000,0.122682408,0.183805996,0.061558821
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2000,0.439056305,0.561299603,0.316813008
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2000,0.579728007,0.896150116,0.263305899
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2000,0.774339923,0.981007995,0.567671851
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2000,1.838833499,2.556080997,1.121586
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2000,0.154307635,0.191701952,0.116913318
Global,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2012,6190.899199,7742.983111,4638.815286
Global,60 to 64,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2012,198.551317,289.871744,107.23089
